연도,지역,대학명,전형 ,학과,면접유형,평가요소,면접문항
2024,경기,차의과학대,학생부교과(CHA학생부교과전형) ,"간호대학, 약학대학, 미래융합대학",-,진로역량,지원한 희망전공 분야에서 필요한 지식과 능력은 무엇이라고 생각하는지 이야기해주세요. 
2024,경기,차의과학대,학생부교과(CHA학생부교과전형) ,"간호대학, 약학대학, 미래융합대학",-,진로역량,본인의 어떠한 면이 희망전공 및 진로영역에서 강점이 될 수 있다고 생각하는지 이야기해주세요.
2024,경기,차의과학대,학생부교과(CHA학생부교과전형) ,"간호대학, 약학대학, 미래융합대학",-,진로역량,본인의 희망전공과 관련해서 가장 관심(흥미)을 가지고 학습했던 교과목에 대해 이야기해주세요.
2024,경기,차의과학대,학생부교과(CHA학생부교과전형) ,"간호대학, 약학대학, 미래융합대학",-,인성,"본인 성격의 장단점은 무엇이며, 그렇게 생각하는 이유는 무엇인가요."
2024,경기,차의과학대,학생부교과(CHA학생부교과전형) ,"간호대학, 약학대학, 미래융합대학",-,인성,노력을 했음에도 성과가 기대했던 만큼 나오지 않은 경험이 있나요? 있다면 당시 어떤 감정이나 생각을 느꼈나요?
2024,경기,차의과학대,학생부교과(CHA학생부교과전형) ,"간호대학, 약학대학, 미래융합대학",-,인성,"친구들과 고교생활 중 협동하여 목표를 달성한 경험이 있다면 어떤 것이며, 그 안에서 본인의 역할은 무엇이었는지 이야기해주세요."
2024,경기,차의과학대,학생부교과(CHA학생부교과전형) ,"간호대학, 약학대학, 미래융합대학",-,인성,"다른 사람과 관계를 맺기 위하여 대화를 하거나 소통을 할 때에, 가장 중요한 덕목은 무엇이라 생각하는지 그 이유와 함께 이야기해주세요. "
2024,경기,차의과학대,학생부교과(CHA학생부교과전형) ,"간호대학, 약학대학, 미래융합대학",-,발전가능성,고교생활 중 끈기나 열정을 가지고 임한 활동이 있다면 하나만 이야기해주세요.
2024,경기,차의과학대,학생부교과(CHA학생부교과전형) ,"간호대학, 약학대학, 미래융합대학",-,발전가능성,대학 입학 후 학업 이외에 꼭 하고 싶은 일이 있다면 무엇인가요? 하고 싶은 이유도 이야기해주세요.
2024,경기,차의과학대,학생부교과(CHA학생부교과전형) ,"간호대학, 약학대학, 미래융합대학",-,발전가능성,본인이 희망하는 전공과 융합하여 학습하면 좋은 결과가 나올 수 있다고 생각하는 타 전공은 무엇이 있을지 이유와 함께 말하여주세요. 
2024,경기,평택대,-,-,-,소양,고등학교재학기간중가장보람있게성취한일이있으면말해보세요.
2024,경기,평택대,-,-,-,소양,학업에의한스트레스가발생하면어떻게해결하는지말해보세요.
2024,경기,평택대,-,-,-,소양,학교에서새로운과제가주어질때어떻게준비하나요? 
2024,경기,평택대,-,-,-,소양,지원자가최근관심있는장애인분야의주제는어떤것입니까?
2024,경기,평택대,-,-,-,소양,고등학교재학기간중목표를세우고끈기있게노력했던경험이있으면말해보세요.
2024,경기,평택대,-,-,-,적성,고등학교재학기간중교내활동에서본인이가장열심히했거나잘했던과목은무엇이고어떻게공부하였는지말해보세요. 
2024,경기,평택대,-,-,-,적성,재활상담학과와관련하여본인이가장잘갖추고있다고생각하는역량은무엇인가요?
2024,경기,평택대,-,-,-,적성,자원봉사활동이나사회참여를통해기여한경험이있다면말해보세요. 
2024,경기,평택대,-,-,-,적성,입학하게된다면학과내에서친구들과협력과소통하는방법에대해말해보세요.
2024,경기,평택대,-,-,-,적성,재활상담학과에입학한다면자신의능력개발을위해서어떤노력을기울일것인가요?
2024,경기,평택대,-,-,-,인성,지원자자신의장점과단점에대해이야기해보고단점을보완하기위해어떤노력을했는지이야기해보세요
2024,경기,평택대,-,-,-,인성,고등학교재학기간중나눔과배려를실천했던경험을말해보세요.
2024,경기,평택대,-,-,-,인성,어려운문제를다른사람과함께해결했던경험이있으면이야기해보세요. 
2024,경기,평택대,-,-,-,인성,고등학교재학기간중읽은책이나영화가운데인상깊은것이있다면말해보세요. 
2024,경기,평택대,-,-,-,인성,고등학교재학기간중창의적으로문제를해결한경험을말해보세요.
2024,경기,평택대,-,-,-,수학능력,평택대학교재활상담학과에지원하게된동기는무엇인가요? 
2024,경기,평택대,-,-,-,수학능력,재활상담학과를졸업하면어떤일을할것이라고생각합니까?
2024,경기,평택대,-,-,-,수학능력,재활상담학과에서어떤수업을배우는지아는대로말해보세요.
2024,경기,평택대,-,-,-,수학능력,재활상담학과에입학하게된다면학업계획은어떻게세워서공부할것인지말해보세요. 
2024,경기,평택대,-,-,-,수학능력,재활상담학과를졸업하면취득할수있는자격증에대해이야기해보세요.
2024,경기,한국항공대,미래인재 / 고른기회전형 면접,-,-,-,동아리 활동 중 가장 인상 깊었던 활동과 그 이유에 대해 설명해 주세요
2024,경기,한국항공대,미래인재 / 고른기회전형 면접,-,-,-,모둠활동에서 발표했던 자동제어 관련 실생활 적용 아이디어에 대해 소개해 주세요.
2024,경기,한국항공대,미래인재 / 고른기회전형 면접,-,-,-,학생부에 코딩 경험이 다수 기재되어 있는데 코딩에 대한 공부 방법을 말씀해 주세요. 
2024,경기,한국항공대,미래인재 / 고른기회전형 면접,-,-,-,리더 경험이 많은데 힘들거나 어려웠던 점이 있다면 말씀해 주세요. 
2024,경기,한국항공대,미래인재 / 고른기회전형 면접,-,-,-,"항공전문가로서 갖추어야 할 기본 소양은 무엇이고, 소양과 자질을 갖추기 위해 노력하는 부분이 있는지 설명해 주세요."
2024,경기,한국항공대,미래인재 / 고른기회전형 면접,-,-,-,본교 지원 학과 졸업 후 계획에 대해 설명해 주세요.
2024,경기,한세대,-,경영학과,-,인성,① 타인과의 갈등 상황에서 지혜롭게 대처했던 경험에 대해 말해주세요.
2024,경기,한세대,-,경영학과,-,인성,② 인생에서 가장 중요하다고 생각하는 것은 무엇인가요? 그 이유를 말해주세요.
2024,경기,한세대,-,경영학과,-,지원동기 ,① 경영학과에 지원하게 된 이유는 무엇인가요?
2024,경기,한세대,-,경영학과,-,지원동기 ,② 경영학과에 다니면서 성취하고 싶은 것은 무엇인가요?
2024,경기,한세대,-,경영학과,-,진로계획,"① 졸업하면 어떤 일을 하고 싶은지, 그 일을 위해 갖추어야 할 역량이 무엇이며, 이를 위해어떤 노력을 할 계획인가요?"
2024,경기,한세대,-,경영학과,-,진로계획,② 진출을 희망하는 업종 2~3개를 말하고 희망하는 이유를 말해주세요.
2024,경기,한세대,-,경영학과,-,전공적성(전공 관심도),① 국내외 경영자 중 가장 존경하는 사람은 누구이고 그 이유는 무엇인가요?
2024,경기,한세대,-,경영학과,-,전공적성(전공 관심도),"② 경영학에서 가장 관심 있는 분야는 무엇이며, 그 이유는 무엇인가요?"
2024,경기,한세대,-,경영학과,-,사회문제에 대한 이해,"① 인공지능(예, ChatGPT)을 사용한 경험을 토대로 장단점을 말해보세요."
2024,경기,한세대,-,경영학과,-,사회문제에 대한 이해,② 기후변화가 사회에 미치는 영향과 이 문제를 해결하기 위해 기업은 어떤 역할을 수행해야하는지 말해보세요.
2024,경기,한신대,참인재전형,공통,-,기초소양분야,고등학교 재학기간 중 자신의 진로와 관련하여 어떤 노력을 해왔는지 본인에게 의미있는 학습 경험과 교내활동을 통해 배우고 느낀 점을 말해보시오. ※검정고시 출신자는 중학교 졸업 후 고등학교 재학 기간에 준하는 기간의 경험과 활동을 통해 느낀 점을 말해보세요.
2024,경기,한신대,참인재전형,신학,-,전공적성분야,"한신대학교 신학대학을 지원하게 된 동기와 이를 위해 자신이 노력한 과정을 말해보고, 장래 비전과 관련하여 향후 대학생활 계획을 구체적으로 설명해 보시오. "
2024,경기,한신대,참인재전형,종교문화학,-,전공적성분야,"최근에 본 영화, 문학, 애니메이션, 웹툰 등의 작품 중에서 종교나 신화를 소재로 한 작품들을 몇 편 소개하고, 이 작품들이 종교나 신화를 다루는 방식에 어떤 특이점이 있는지 설명해 보시오."
2024,경기,한신대,참인재전형,철학,-,전공적성분야,"오늘날 우리 사회의 갈등의 사례들 중 하나를 들어 보시오. 그 원인과 그로 인한 문제점, 그리고 해법이나 대책을 제시해 보시오."
2024,경기,한신대,참인재전형,독일어문화학,-,전공적성분야,우리 대학 독일어문화학 전공에 합격한 후 대학 생활 계획과 졸업 후 자신의 모습에 대해 말해 보시오.
2024,경기,한신대,참인재전형,영미문화학,-,전공적성분야,영미문화학에서 무엇을 배우고 싶으며 배운 내용이 자신의 꿈 실현에 어떤 도움을 줄 것이라고 생각하는지 조리 있게 말해 보시오.
2024,경기,한신대,참인재전형,문예창작학,-,전공적성분야,가장 감명 깊게 읽은 책을 한 권 고르고 그 이유를 말해 보시오.
2024,경기,한신대,참인재전형,한국어문학,-,전공적성분야,"방언을 사용하여 효과를 거둔 한국문학작품을 들고, 외국인에게 소개하는 2분 내외의 담화를 만들어 보시오."
2024,경기,한신대,참인재전형,한국사학,-,전공적성분야,"한국사학과를 지원하게 된 동기는 무엇이며, 한국사학이 어떤 학문이며 자기 자신과 우리 사회에 어떤 기여를 할 수 있는지를 말해 보시오."
2024,경기,한신대,참인재전형,중국어문화콘텐츠학,-,전공적성분야,중국어를 배우려는 이유와 우리 학과 졸업 후 이룰 자신의 모습에 대해 이야기해 보시오.
2024,경기,한신대,참인재전형,디지털영상문화콘텐츠학,-,전공적성분야,디지털영상문화콘텐츠학전공에서 무엇을 배우기를 기대하는지 이야기해 보시오. 그리고 그런 배움으로 쌓은 전문성을 졸업 후에 어떻게 발휘하고 싶은지 미래 비전을 이야기해 보시오.
2024,경기,한신대,참인재전형,중국학,-,전공적성분야,"현재 중국정치, 경제사건 중 한 가지를 선택하여 설명하고 그것에 대한 자신의 생각을 말해 보시오."
2024,경기,한신대,참인재전형,일본학,-,전공적성분야,"2023년 8월 24일 일본 정부는 후쿠시마 원자력발전소 오염수 해양 방류를 시작했습니다. 오염수 방류를 정당화하는 일본 정부의 논리를 객관적으로 평가하고, 이것이 우리
의 삶에 어떤 영향을 미칠지 본인의 생각을 이야기해 보세요."
2024,경기,한신대,참인재전형,국제경제학,-,전공적성분야,"전 세계적으로 기업의 사회적 책임(corporate social responsibility) 문제가 중요하게 대두하게 된 배경이 무엇인지, 그리고 무엇이 기업의 진정한 사회적 책임이라고 생각하는지 설명해 보시오. "
2024,경기,한신대,참인재전형,경제학,-,전공적성분야,물물교환경제와 화폐경제를 비교해서 설명해 보시오. 그리고 물물교환경제가 화폐경제에 비해 지니는 장점에 대해 설명해 보시오
